,Source,Destination,Protocol,Length,Info
21808,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17160825 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21809,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17162285 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21810,151.139.71.24,10.0.2.15,TCP,754,"80  >  53734 [PSH, ACK] Seq=17163745 Ack=7972 Win=65535 Len=700 [TCP segment of a reassembled PDU]"
21811,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17164445 Win=64240 Len=0
21812,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17164445 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21813,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17165905 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21814,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17167365 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21815,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17168825 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21816,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17170285 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21817,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17171745 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21818,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17173205 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21819,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17174665 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21820,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17176125 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21821,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17177585 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21822,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17179045 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21823,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17180505 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21824,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17181965 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21825,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17183425 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21826,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17184885 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21827,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17186345 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21828,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17187805 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21829,151.139.71.24,10.0.2.15,TCP,182,"80  >  53734 [PSH, ACK] Seq=17189265 Ack=7972 Win=65535 Len=128 [TCP segment of a reassembled PDU]"
21830,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17189393 Win=64240 Len=0
21831,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17189393 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21832,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17190853 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21833,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17192313 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21834,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17193773 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21835,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17195233 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21836,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17196693 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21837,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17198153 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21838,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17199613 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21839,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17201073 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21840,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17202533 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21841,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17203993 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21842,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17205453 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21843,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17206913 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21844,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17208373 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21845,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17209833 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21846,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17211293 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21847,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17212753 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21848,151.139.71.24,10.0.2.15,TCP,182,"80  >  53734 [PSH, ACK] Seq=17214213 Ack=7972 Win=65535 Len=128 [TCP segment of a reassembled PDU]"
21849,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17214341 Win=64240 Len=0
21850,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17214341 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21851,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17215801 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21852,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17217261 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21853,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17218721 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21854,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17220181 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21855,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17221641 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21856,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17223101 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21857,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17224561 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21858,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17226021 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21859,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17227481 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21860,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17228941 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21861,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17230401 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21862,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17231861 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21863,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17233321 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21864,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17234781 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21865,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17236241 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21866,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17237701 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21867,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17239161 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21868,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17240621 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21869,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17242081 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21870,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17243541 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21871,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17245001 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21872,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17246461 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21873,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17247921 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21874,151.139.71.24,10.0.2.15,TCP,1050,"80  >  53734 [PSH, ACK] Seq=17249381 Ack=7972 Win=65535 Len=996 [TCP segment of a reassembled PDU]"
21875,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17250377 Win=64240 Len=0
21876,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17250377 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21877,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17251837 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21878,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17253297 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21879,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17254757 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21880,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17256217 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21881,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17257677 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21882,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17259137 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21883,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17260597 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21884,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17262057 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21885,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17263517 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21886,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17264977 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21887,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17266437 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21888,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17267897 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21889,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17269357 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21890,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17270817 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21891,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17272277 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21892,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17273737 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21893,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17275197 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21894,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17276657 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21895,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17278117 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21896,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17279577 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21897,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17281037 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21898,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17282497 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21899,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17283957 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21900,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17285417 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21901,151.139.71.24,10.0.2.15,TCP,976,"80  >  53734 [PSH, ACK] Seq=17286877 Ack=7972 Win=65535 Len=922 [TCP segment of a reassembled PDU]"
21902,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17287799 Win=64240 Len=0
21903,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17287799 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21904,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17289259 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21905,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17290719 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21906,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17292179 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21907,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17293639 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21908,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17295099 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21909,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17296559 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21910,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17298019 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21911,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17299479 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21912,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17300939 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21913,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17302399 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21914,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17303859 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21915,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17305319 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21916,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17306779 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21917,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17308239 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21918,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17309699 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21919,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17311159 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21920,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17312619 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21921,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17314079 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21922,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17315539 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21923,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17316999 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21924,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17318459 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21925,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17319919 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21926,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17321379 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21927,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17322839 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21928,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17324299 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21929,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17325759 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21930,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17327219 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21931,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17328679 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21932,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17330139 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21933,151.139.71.24,10.0.2.15,TCP,606,"80  >  53734 [PSH, ACK] Seq=17331599 Ack=7972 Win=65535 Len=552 [TCP segment of a reassembled PDU]"
21934,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17332151 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21935,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17333611 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21936,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17335071 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21937,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17336531 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21938,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17337991 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21939,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17339451 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21940,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17340911 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21941,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17342371 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21942,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17343831 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21943,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17345291 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21944,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17346751 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21945,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17348211 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21946,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17349671 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21947,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17333611 Win=64240 Len=0
21948,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17351131 Win=64240 Len=0
21949,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17351131 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21950,151.139.71.24,10.0.2.15,TCP,962,"80  >  53734 [PSH, ACK] Seq=17352591 Ack=7972 Win=65535 Len=908 [TCP segment of a reassembled PDU]"
21951,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17353499 Win=64240 Len=0
21952,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17353499 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21953,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17354959 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21954,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17356419 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21955,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17357879 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21956,151.139.71.24,10.0.2.15,TCP,586,"80  >  53734 [PSH, ACK] Seq=17359339 Ack=7972 Win=65535 Len=532 [TCP segment of a reassembled PDU]"
21957,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17359871 Win=64240 Len=0
21958,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17359871 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21959,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17361331 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21960,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17362791 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21961,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17364251 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21962,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17365711 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21963,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17367171 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21964,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17368631 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21965,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17370091 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21966,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17371551 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21967,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17373011 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21968,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17374471 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21969,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17375931 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21970,151.139.71.24,10.0.2.15,TCP,552,"80  >  53734 [PSH, ACK] Seq=17377391 Ack=7972 Win=65535 Len=498 [TCP segment of a reassembled PDU]"
21971,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17377889 Win=64240 Len=0
21972,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17377889 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21973,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17379349 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21974,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17380809 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21975,151.139.71.24,10.0.2.15,TCP,1514,80  >  53734 [ACK] Seq=17382269 Ack=7972 Win=65535 Len=1460 [TCP segment of a reassembled PDU]
21976,151.139.71.24,10.0.2.15,TCP,1144,"80  >  53734 [PSH, ACK] Seq=17383729 Ack=7972 Win=65535 Len=1090 [TCP segment of a reassembled PDU]"
21977,10.0.2.15,151.139.71.24,TCP,54,53734  >  80 [ACK] Seq=7972 Ack=17384819 Win=64240 Len=0
